match_id,date,sport,team_name,opponent_team,player_name,player_position,minutes_played,score,goals,assists,saves,passes_completed,speed,success_rate,team_result,matches_played,matches_won,matches_lost,rating,injuries,cluster
M162,2023-08-21,Hockey,Delhi Titans,Mumbai Warriors,Akarsh Badami,Midfielder,48,80,0,10,2,72,14.36,65.11,Win,219,69,150,7.9,True,0
M163,2023-11-01,Football,Kolkata Kings,Mumbai Warriors,Keya D’Alia,Defender,73,66,4,2,7,52,15.48,50.16,Loss,191,178,13,1.97,True,1
M164,2023-09-19,Basketball,Delhi Titans,Kolkata Kings,Nishith Kale,Guard,82,17,3,3,8,83,9.54,85.74,Win,17,6,11,8.66,False,2
M165,2024-01-15,Hockey,Kolkata Kings,Chennai Chargers,Hazel Bansal,Goalkeeper,55,7,0,5,4,41,11.47,60.38,Win,176,134,42,2.36,False,1
M166,2024-06-15,Basketball,Delhi Titans,Kolkata Kings,Jayan Lalla,Center,56,87,5,6,2,99,15.81,51.18,Draw,253,215,38,4.55,False,1
M167,2025-01-01,Basketball,Chennai Chargers,Mumbai Warriors,Vihaan Chada,Center,73,59,5,0,2,92,24.3,89.56,Draw,36,17,19,6.51,True,2
M168,2024-06-30,Football,Chennai Chargers,Mumbai Warriors,Priyansh Gola,Goalkeeper,62,0,3,6,5,30,24.32,55.44,Win,59,44,15,1.04,True,2
M169,2023-06-18,Football,Kolkata Kings,Delhi Titans,Diya Dara,Midfielder,56,23,2,4,9,39,6.59,82.86,Win,294,3,291,6.72,False,0
M170,2024-12-02,Cricket,Mumbai Warriors,Kolkata Kings,Jhanvi Kumar,Wicket-Keeper,61,28,0,7,6,55,15.14,81.19,Loss,97,21,76,8.41,True,2
M171,2024-01-03,Football,Kolkata Kings,Mumbai Warriors,Rasha Gaba,Goalkeeper,52,31,0,1,7,64,21.09,97.98,Win,195,114,81,5.83,False,1
M172,2024-03-24,Football,Mumbai Warriors,Delhi Titans,Dhanush Vyas,Midfielder,39,78,3,9,9,29,13.15,81.1,Loss,145,57,88,5.93,True,2
M173,2025-05-15,Basketball,Delhi Titans,Mumbai Warriors,Badal Soman,Guard,40,2,2,6,0,3,15.08,75.34,Win,299,134,165,5.93,False,0
M174,2024-12-15,Hockey,Mumbai Warriors,Kolkata Kings,Renee Soni,Midfielder,52,91,0,4,10,5,5.06,50.8,Loss,109,49,60,1.32,True,2
M175,2025-05-23,Hockey,Kolkata Kings,Chennai Chargers,Charvi Karpe,Defender,77,49,0,1,0,86,9.03,84.77,Win,205,40,165,9.82,True,0
M176,2024-06-02,Football,Delhi Titans,Mumbai Warriors,Reyansh Jaggi,Forward,33,1,2,9,6,15,8.13,98.79,Win,21,8,13,3.86,False,2
M177,2023-08-30,Basketball,Mumbai Warriors,Kolkata Kings,Kashvi Gole,Center,64,22,2,4,6,90,16.56,65.49,Loss,139,90,49,7.39,True,2
M178,2025-05-06,Football,Kolkata Kings,Chennai Chargers,Zara Lala,Forward,48,53,1,0,1,83,22.54,60.59,Draw,294,144,150,2.72,True,0
M179,2025-05-03,Basketball,Delhi Titans,Kolkata Kings,Shanaya Iyengar,Guard,89,100,0,4,8,0,20.31,59.01,Win,54,11,43,7.46,True,2
M180,2024-12-15,Football,Mumbai Warriors,Delhi Titans,Mehul Bose,Forward,48,67,5,10,3,97,13.0,95.12,Win,145,63,82,8.5,False,2
M181,2024-06-28,Hockey,Chennai Chargers,Mumbai Warriors,Taran Dar,Goalkeeper,71,61,0,7,10,74,21.58,91.95,Win,147,113,34,2.61,False,1
M182,2024-04-04,Hockey,Kolkata Kings,Mumbai Warriors,Zain Rao,Forward,82,66,0,2,5,79,12.81,95.54,Loss,96,74,22,9.69,False,2
M183,2024-05-16,Cricket,Kolkata Kings,Chennai Chargers,Lakshit Samra,Bowler,63,4,0,7,5,53,24.16,72.95,Loss,83,36,47,9.98,False,2
M184,2024-12-03,Hockey,Chennai Chargers,Delhi Titans,Ehsaan Chadha,Goalkeeper,45,48,0,6,7,23,13.69,69.59,Draw,48,35,13,9.8,False,2
M185,2025-01-29,Basketball,Kolkata Kings,Chennai Chargers,Samaira Kurian,Forward,45,57,3,6,6,65,7.29,72.18,Loss,272,173,99,8.36,True,1
M186,2023-08-03,Hockey,Kolkata Kings,Delhi Titans,Aarav Badal,Midfielder,64,28,0,6,0,83,21.26,64.86,Loss,195,115,80,4.98,False,1
M187,2025-02-05,Basketball,Delhi Titans,Mumbai Warriors,Keya Devan,Center,53,2,2,8,9,49,21.95,77.67,Win,58,11,47,3.22,False,2
M188,2024-09-26,Cricket,Chennai Chargers,Kolkata Kings,Ivana Randhawa,Bowler,32,70,0,2,5,62,18.83,63.82,Win,224,53,171,1.91,True,0
M189,2024-02-03,Basketball,Kolkata Kings,Chennai Chargers,Tiya Doshi,Guard,30,6,3,3,3,23,5.18,72.85,Win,53,33,20,9.13,False,2
M190,2024-05-31,Basketball,Kolkata Kings,Mumbai Warriors,Neysa Sarraf,Forward,43,50,4,0,1,82,12.99,57.34,Win,10,2,8,4.86,True,2
M191,2024-12-30,Hockey,Delhi Titans,Chennai Chargers,Lavanya Sanghvi,Forward,58,36,0,0,5,48,21.05,69.69,Loss,232,46,186,9.63,True,0
M192,2025-04-18,Basketball,Mumbai Warriors,Kolkata Kings,Jayan Venkatesh,Center,90,7,1,10,10,7,7.17,98.79,Win,284,200,84,2.02,False,1
M193,2024-07-20,Cricket,Chennai Chargers,Delhi Titans,Alia Mane,Batsman,82,75,0,7,6,40,16.91,50.8,Loss,121,16,105,5.79,True,0
M194,2024-07-23,Football,Kolkata Kings,Chennai Chargers,Shray Tandon,Goalkeeper,36,20,4,3,4,30,15.91,89.18,Draw,56,54,2,9.11,True,2
M195,2024-02-19,Football,Chennai Chargers,Delhi Titans,Manjari Bhatnagar,Forward,54,44,5,10,9,34,14.2,71.49,Loss,224,89,135,9.84,True,0
M196,2025-06-03,Football,Mumbai Warriors,Chennai Chargers,Eva Sura,Defender,59,50,1,1,10,83,17.57,73.51,Draw,170,136,34,5.8,False,1
M197,2023-08-14,Cricket,Delhi Titans,Chennai Chargers,Madhav Issac,All-Rounder,80,33,0,1,3,73,24.96,67.0,Loss,112,7,105,7.86,True,2
M198,2023-06-10,Basketball,Chennai Chargers,Delhi Titans,Heer Magar,Guard,33,72,0,3,10,55,23.96,61.12,Win,135,24,111,7.02,True,0
M199,2024-07-19,Hockey,Kolkata Kings,Chennai Chargers,Aaina Madan,Midfielder,87,55,0,0,8,61,10.01,67.19,Win,52,43,9,9.54,True,2
M200,2025-05-18,Football,Kolkata Kings,Delhi Titans,Kimaya Dar,Goalkeeper,64,51,5,9,8,64,19.45,85.13,Win,127,87,40,4.83,True,2
M201,2025-01-03,Football,Mumbai Warriors,Delhi Titans,Trisha Kapur,Midfielder,47,18,3,4,7,67,24.46,64.42,Win,51,35,16,8.41,True,2
M202,2023-08-25,Basketball,Delhi Titans,Kolkata Kings,Misha Kari,Guard,32,19,2,2,4,57,8.61,84.14,Win,184,173,11,8.35,False,1
M203,2024-01-25,Basketball,Mumbai Warriors,Delhi Titans,Reyansh Agarwal,Forward,79,58,5,0,1,79,5.33,97.86,Draw,287,179,108,7.1,True,1
M204,2024-03-17,Cricket,Chennai Chargers,Mumbai Warriors,Bhamini Bath,All-Rounder,70,5,0,4,7,43,21.96,91.98,Draw,95,24,71,8.53,True,2
M205,2024-10-29,Football,Chennai Chargers,Delhi Titans,Umang Sunder,Forward,66,71,1,3,5,22,7.98,89.45,Loss,3,3,0,2.6,False,2
M206,2024-02-04,Football,Kolkata Kings,Delhi Titans,Saksham Master,Midfielder,57,6,4,9,8,16,21.64,52.38,Draw,215,195,20,1.07,False,1
M207,2024-08-26,Football,Delhi Titans,Chennai Chargers,Ayesha Dave,Forward,55,64,1,3,0,97,12.41,71.68,Loss,76,45,31,6.51,True,2
M208,2024-09-22,Hockey,Kolkata Kings,Chennai Chargers,Kiaan Salvi,Defender,72,76,0,5,0,70,23.67,74.96,Draw,290,38,252,2.93,False,0
M209,2024-08-08,Cricket,Delhi Titans,Chennai Chargers,Riya Garde,Wicket-Keeper,49,40,0,4,1,53,19.13,69.0,Draw,36,6,30,8.61,True,2
M210,2024-01-09,Cricket,Delhi Titans,Mumbai Warriors,Ivan Sandhu,Wicket-Keeper,46,67,0,9,2,7,9.42,63.0,Win,102,102,0,8.82,True,2
M211,2025-02-02,Hockey,Chennai Chargers,Mumbai Warriors,Alia Sane,Defender,65,54,0,1,4,51,18.89,62.49,Draw,100,4,96,8.86,False,2
M212,2023-07-29,Football,Delhi Titans,Mumbai Warriors,Aarna Sheth,Goalkeeper,84,93,3,4,7,87,11.0,70.54,Win,118,78,40,6.89,False,2
M213,2024-07-16,Cricket,Kolkata Kings,Delhi Titans,Ayesha Chakraborty,Batsman,51,5,0,6,1,82,19.12,50.02,Loss,177,77,100,3.7,False,0
M214,2024-08-08,Basketball,Kolkata Kings,Mumbai Warriors,Adah Rege,Center,37,70,1,3,3,81,15.05,88.03,Draw,236,107,129,3.17,True,0
M215,2025-03-10,Hockey,Kolkata Kings,Delhi Titans,Manikya Dixit,Midfielder,78,77,0,3,5,84,12.88,67.13,Win,56,33,23,6.09,True,2
M216,2025-05-13,Cricket,Kolkata Kings,Delhi Titans,Hridaan Yadav,All-Rounder,71,23,0,5,2,38,8.71,80.88,Draw,286,99,187,5.19,True,0
M217,2024-01-16,Football,Mumbai Warriors,Delhi Titans,Armaan Dara,Defender,69,54,2,3,2,70,16.91,94.7,Draw,103,29,74,9.36,False,2
M218,2024-06-18,Football,Mumbai Warriors,Delhi Titans,Hunar Kant,Midfielder,56,75,5,9,2,35,6.09,73.66,Loss,280,79,201,5.57,False,0
M219,2024-08-18,Cricket,Kolkata Kings,Delhi Titans,Hrishita Thaman,Wicket-Keeper,80,50,0,9,7,62,22.77,87.48,Loss,300,218,82,1.85,True,1
M220,2023-10-06,Hockey,Mumbai Warriors,Chennai Chargers,Jayesh Ray,Forward,63,93,0,8,4,60,13.96,50.36,Win,29,15,14,1.86,False,2
M221,2024-08-11,Cricket,Delhi Titans,Kolkata Kings,Tushar Kumar,Batsman,76,77,0,0,5,44,15.13,70.08,Win,254,172,82,7.12,True,1
M222,2024-08-23,Cricket,Chennai Chargers,Delhi Titans,Ivana Tak,Batsman,69,92,0,8,4,85,23.36,63.2,Win,151,23,128,3.56,True,0
M223,2024-01-24,Hockey,Mumbai Warriors,Chennai Chargers,Romil Dyal,Defender,90,96,0,1,2,96,6.94,99.52,Win,130,63,67,5.75,True,2
M224,2025-05-02,Basketball,Chennai Chargers,Mumbai Warriors,Hunar Kant,Forward,67,85,4,3,9,65,19.18,64.01,Loss,118,112,6,4.33,False,1
M225,2024-08-08,Football,Delhi Titans,Mumbai Warriors,Jivin Kurian,Midfielder,69,51,0,10,7,38,19.2,99.15,Win,233,53,180,9.53,True,0
M226,2024-06-26,Hockey,Mumbai Warriors,Kolkata Kings,Tejas Hayer,Forward,45,3,0,1,9,43,7.93,81.8,Win,115,97,18,6.85,False,2
M227,2025-01-13,Football,Delhi Titans,Mumbai Warriors,Samiha Deep,Midfielder,48,69,3,7,1,63,18.97,53.37,Win,286,60,226,5.6,True,0
M228,2023-09-08,Football,Mumbai Warriors,Kolkata Kings,Kavya Kibe,Goalkeeper,56,42,2,3,1,83,18.29,57.35,Loss,224,222,2,1.38,False,1
M229,2025-05-04,Cricket,Kolkata Kings,Mumbai Warriors,Taran Hayer,All-Rounder,73,90,0,0,9,78,15.77,83.89,Draw,137,4,133,3.27,True,0
M230,2025-05-10,Hockey,Delhi Titans,Kolkata Kings,Keya Wali,Defender,30,28,0,7,2,83,9.63,66.29,Draw,118,42,76,6.54,False,2
M231,2024-01-22,Cricket,Mumbai Warriors,Kolkata Kings,Tanya Barad,Batsman,37,27,0,6,4,54,6.02,96.09,Loss,230,0,230,8.82,False,0
M232,2024-10-14,Cricket,Chennai Chargers,Delhi Titans,Sara Srivastava,All-Rounder,45,57,0,5,9,84,15.02,74.08,Win,283,224,59,4.29,False,1
M233,2023-10-10,Basketball,Mumbai Warriors,Kolkata Kings,Nakul Amble,Forward,46,99,5,5,7,5,20.28,87.18,Draw,164,41,123,8.35,True,0
M234,2024-04-30,Cricket,Chennai Chargers,Kolkata Kings,Ishita Ahuja,Wicket-Keeper,41,1,0,8,3,34,6.01,57.14,Loss,286,119,167,8.93,True,0
M235,2023-10-04,Football,Delhi Titans,Mumbai Warriors,Lagan Chhabra,Goalkeeper,71,94,0,4,1,7,10.55,83.17,Draw,223,39,184,5.53,False,0
M236,2024-08-31,Hockey,Delhi Titans,Chennai Chargers,Darshit Doctor,Forward,79,80,0,7,1,48,17.45,92.63,Win,171,92,79,6.48,False,2
M237,2025-04-02,Hockey,Chennai Chargers,Mumbai Warriors,Akarsh Sule,Forward,43,11,0,2,8,44,12.48,85.11,Win,275,9,266,7.03,True,0
M238,2025-04-27,Football,Mumbai Warriors,Chennai Chargers,Prerak Chaudhry,Midfielder,67,2,2,0,3,86,11.79,56.29,Win,108,12,96,2.06,False,2
M239,2024-12-14,Basketball,Mumbai Warriors,Delhi Titans,Dhanuk Khare,Forward,41,59,1,2,3,20,5.06,58.17,Loss,103,83,20,5.71,True,2
M240,2024-01-25,Hockey,Delhi Titans,Chennai Chargers,Gatik Guha,Forward,64,80,0,0,3,44,12.31,91.14,Win,99,34,65,7.29,False,2
M241,2024-06-19,Football,Kolkata Kings,Mumbai Warriors,Navya Sinha,Defender,49,26,1,0,8,21,21.83,80.95,Draw,3,2,1,7.96,True,2
M242,2025-04-17,Hockey,Delhi Titans,Chennai Chargers,Aaina Sane,Midfielder,39,46,0,3,1,78,16.9,68.53,Win,22,10,12,5.12,True,2
M243,2025-02-07,Hockey,Chennai Chargers,Delhi Titans,Armaan Dua,Forward,88,42,0,7,2,38,8.66,61.73,Draw,72,67,5,6.68,False,2
M244,2024-10-11,Cricket,Mumbai Warriors,Delhi Titans,Ayesha Tella,All-Rounder,42,17,0,3,1,18,8.61,85.03,Draw,79,75,4,5.94,True,2
M245,2024-08-03,Football,Mumbai Warriors,Chennai Chargers,Suhana Sandal,Goalkeeper,32,3,4,7,5,49,9.38,86.8,Loss,106,49,57,8.3,False,2
M246,2023-08-02,Cricket,Kolkata Kings,Chennai Chargers,Vedika Sule,Bowler,44,7,0,6,8,49,19.4,97.79,Loss,193,183,10,7.75,False,1
M247,2024-07-07,Cricket,Chennai Chargers,Mumbai Warriors,Fateh Tella,Bowler,69,86,0,0,4,27,21.68,74.46,Draw,116,74,42,9.03,True,2
M248,2023-07-16,Hockey,Chennai Chargers,Delhi Titans,Jayant Ganesan,Midfielder,64,20,0,4,1,29,17.72,70.11,Loss,260,96,164,4.61,False,0
M249,2024-06-03,Cricket,Chennai Chargers,Kolkata Kings,Prisha Iyer,Bowler,45,68,0,2,1,42,15.21,57.51,Draw,30,11,19,9.49,True,2
M250,2024-12-26,Basketball,Chennai Chargers,Delhi Titans,Ehsaan Kanda,Guard,85,70,3,9,7,57,22.7,64.76,Win,153,60,93,6.94,False,2
M251,2024-09-24,Cricket,Mumbai Warriors,Delhi Titans,Dhanuk Thaker,Wicket-Keeper,74,15,0,5,8,52,17.48,69.57,Loss,5,4,1,1.01,False,2
M252,2024-08-19,Football,Chennai Chargers,Mumbai Warriors,Chirag Kari,Forward,63,31,2,4,4,58,5.11,53.54,Win,284,130,154,9.21,False,0
M253,2025-05-23,Hockey,Kolkata Kings,Chennai Chargers,Baiju Bora,Goalkeeper,75,7,0,4,3,52,10.61,58.63,Win,183,18,165,7.44,False,0
M254,2025-06-06,Basketball,Delhi Titans,Kolkata Kings,Yakshit Gulati,Center,58,4,0,2,0,50,22.0,79.07,Win,296,12,284,6.25,True,0
M255,2024-04-27,Cricket,Kolkata Kings,Chennai Chargers,Rohan Kulkarni,All-Rounder,52,13,0,2,2,68,14.15,87.05,Draw,194,52,142,7.06,True,0
M256,2023-07-27,Hockey,Delhi Titans,Kolkata Kings,Emir Borah,Defender,86,83,0,5,3,75,8.47,60.06,Loss,189,19,170,5.22,True,0
M257,2024-11-11,Football,Delhi Titans,Mumbai Warriors,Vihaan Dasgupta,Midfielder,52,62,0,5,4,64,12.07,89.66,Loss,155,21,134,7.32,False,0
M258,2024-12-23,Basketball,Kolkata Kings,Mumbai Warriors,Nayantara Setty,Center,47,77,3,5,3,78,18.1,57.73,Draw,296,53,243,4.43,False,0
M259,2024-12-16,Basketball,Kolkata Kings,Chennai Chargers,Farhan Sundaram,Center,84,58,1,4,6,48,8.36,51.88,Win,26,10,16,8.48,False,2
M260,2023-06-25,Basketball,Delhi Titans,Mumbai Warriors,Veer Sunder,Center,36,0,5,4,6,85,10.92,91.4,Loss,242,191,51,6.94,False,1
M261,2024-04-16,Football,Mumbai Warriors,Delhi Titans,Anahi Shroff,Midfielder,90,32,4,6,6,29,14.85,71.72,Win,25,3,22,9.21,False,2
M262,2024-01-11,Cricket,Delhi Titans,Mumbai Warriors,Hansh Bhat,Wicket-Keeper,51,25,0,1,6,80,10.16,64.93,Loss,197,28,169,6.37,True,0
M263,2024-03-20,Cricket,Delhi Titans,Mumbai Warriors,Hridaan Khanna,All-Rounder,86,51,0,10,8,70,22.16,69.65,Draw,160,137,23,7.92,False,1
M264,2024-12-29,Cricket,Chennai Chargers,Kolkata Kings,Nirvi Mangat,Batsman,59,43,0,5,7,70,12.85,68.73,Win,10,10,0,7.72,False,2
M265,2025-02-28,Hockey,Delhi Titans,Chennai Chargers,Hiran Ramachandran,Defender,58,42,0,8,8,9,21.98,57.28,Draw,173,125,48,3.45,False,1
M266,2024-11-13,Basketball,Kolkata Kings,Mumbai Warriors,Tushar Dutt,Guard,65,16,2,9,7,70,22.4,65.71,Loss,121,73,48,5.02,True,2
M267,2023-12-11,Cricket,Mumbai Warriors,Kolkata Kings,Charvi Thakkar,Bowler,37,59,0,9,4,66,12.85,95.24,Draw,298,252,46,5.35,True,1
M268,2024-09-30,Basketball,Mumbai Warriors,Kolkata Kings,Inaaya  Zacharia,Center,89,54,2,4,6,99,9.64,60.54,Loss,24,8,16,6.31,False,2
M269,2023-09-12,Football,Mumbai Warriors,Delhi Titans,Ishita Wali,Midfielder,72,21,4,0,8,30,14.77,51.03,Win,128,47,81,4.92,True,2
M270,2025-04-19,Basketball,Kolkata Kings,Delhi Titans,Abram Gokhale,Forward,80,48,3,7,9,14,23.59,99.47,Loss,236,24,212,6.67,True,0
M271,2024-05-02,Basketball,Mumbai Warriors,Delhi Titans,Piya Sawhney,Guard,69,69,4,7,9,98,8.4,94.36,Draw,179,128,51,4.11,True,1
M272,2024-02-04,Football,Kolkata Kings,Mumbai Warriors,Oorja Saraf,Midfielder,33,1,3,2,1,88,17.39,80.08,Draw,210,37,173,4.06,True,0
M273,2024-07-01,Football,Delhi Titans,Kolkata Kings,Piya Sibal,Goalkeeper,76,71,4,3,3,70,16.91,88.43,Draw,142,40,102,1.71,True,0
M274,2024-09-03,Hockey,Chennai Chargers,Delhi Titans,Tiya Verma,Defender,37,67,0,3,2,65,5.02,94.99,Win,153,108,45,3.33,True,1
M275,2024-02-21,Cricket,Mumbai Warriors,Kolkata Kings,Jayesh Dhar,Wicket-Keeper,73,13,0,10,1,68,20.83,70.28,Loss,20,4,16,1.63,True,2
M276,2024-06-06,Basketball,Kolkata Kings,Mumbai Warriors,Stuvan Singhal,Guard,62,80,5,4,3,94,14.11,72.05,Draw,299,240,59,6.78,False,1
M277,2023-11-10,Cricket,Chennai Chargers,Mumbai Warriors,Zain Batta,Wicket-Keeper,80,57,0,10,2,3,12.25,64.71,Win,165,30,135,6.58,True,0
M278,2024-10-01,Hockey,Delhi Titans,Kolkata Kings,Divij Amble,Forward,36,31,0,5,5,64,15.4,98.17,Loss,299,35,264,8.13,True,0
M279,2024-06-19,Basketball,Kolkata Kings,Mumbai Warriors,Vanya Soni,Center,81,55,3,9,6,15,5.64,65.37,Win,35,12,23,4.82,False,2
M280,2024-01-09,Cricket,Kolkata Kings,Delhi Titans,Vanya Chakrabarti,Bowler,67,10,0,0,8,30,11.38,88.77,Loss,116,86,30,2.18,False,2
M281,2023-10-15,Hockey,Chennai Chargers,Kolkata Kings,Rati Mall,Goalkeeper,69,50,0,4,9,61,11.94,93.01,Win,213,195,18,7.23,True,1
M282,2023-12-14,Basketball,Kolkata Kings,Mumbai Warriors,Aaina Venkatesh,Forward,55,12,0,9,4,70,17.41,80.52,Win,88,67,21,2.96,True,2
M283,2024-08-11,Football,Kolkata Kings,Chennai Chargers,Adah Lad,Goalkeeper,80,59,4,2,1,8,23.86,63.06,Draw,35,18,17,5.19,False,2
M284,2025-03-19,Football,Delhi Titans,Chennai Chargers,Mehul Sharaf,Midfielder,38,39,3,2,8,27,24.01,55.04,Loss,281,271,10,3.3,False,1
M285,2024-07-17,Hockey,Kolkata Kings,Chennai Chargers,Priyansh Krishnan,Forward,47,57,0,7,9,88,21.88,58.85,Loss,68,48,20,1.66,False,2
M286,2024-10-27,Hockey,Mumbai Warriors,Kolkata Kings,Neysa Krishna,Forward,73,73,0,1,3,43,24.93,62.76,Loss,55,35,20,8.13,False,2
M287,2024-04-02,Hockey,Kolkata Kings,Chennai Chargers,Jivin Balakrishnan,Goalkeeper,81,78,0,7,2,5,21.65,82.12,Loss,32,6,26,4.05,False,2
M288,2025-04-28,Football,Chennai Chargers,Kolkata Kings,Armaan Rao,Midfielder,48,17,0,7,7,12,21.98,55.45,Win,242,15,227,3.24,False,0
M289,2024-12-07,Cricket,Delhi Titans,Chennai Chargers,Amira Vohra,Batsman,79,98,0,9,8,12,18.2,63.4,Draw,277,162,115,3.31,False,1
M290,2024-08-01,Basketball,Kolkata Kings,Chennai Chargers,Nakul Mahajan,Center,80,8,3,2,8,40,20.97,99.2,Win,251,178,73,4.24,True,1
M291,2023-10-25,Hockey,Delhi Titans,Chennai Chargers,Madhav Choudhry,Midfielder,63,62,0,4,9,20,17.76,94.43,Win,268,154,114,6.71,True,1
M292,2024-06-28,Hockey,Kolkata Kings,Chennai Chargers,Eshani Lad,Goalkeeper,32,84,0,6,0,45,11.74,56.51,Loss,87,63,24,8.4,True,2
M293,2024-04-12,Football,Mumbai Warriors,Chennai Chargers,Romil Salvi,Forward,55,21,5,5,0,33,9.45,99.86,Draw,266,116,150,3.53,True,0
M294,2024-02-29,Basketball,Chennai Chargers,Kolkata Kings,Raunak Banerjee,Center,88,9,4,8,3,63,17.75,85.32,Win,125,57,68,7.15,False,2
M295,2023-09-16,Football,Kolkata Kings,Mumbai Warriors,Navya Magar,Defender,75,26,3,3,7,1,20.26,91.75,Loss,251,142,109,3.23,True,1
M296,2023-09-07,Football,Delhi Titans,Kolkata Kings,Neelofar Chahal,Midfielder,51,12,1,7,6,89,22.04,97.31,Draw,115,99,16,5.07,False,2
M297,2024-03-08,Cricket,Delhi Titans,Mumbai Warriors,Ahana  Saxena,Bowler,42,21,0,3,9,93,24.78,97.13,Win,181,88,93,4.73,False,2
M298,2025-05-09,Cricket,Kolkata Kings,Delhi Titans,Trisha Sridhar,Batsman,31,100,0,10,1,16,8.69,72.61,Loss,57,7,50,3.63,True,2
M299,2023-09-16,Basketball,Chennai Chargers,Kolkata Kings,Rania Luthra,Forward,53,61,0,5,10,100,19.1,97.23,Win,62,1,61,9.21,True,2
M300,2023-07-01,Basketball,Mumbai Warriors,Delhi Titans,Ivan Date,Center,58,39,0,10,5,100,5.8,78.22,Win,108,107,1,7.97,False,1
M301,2024-09-25,Basketball,Delhi Titans,Mumbai Warriors,Riya Bhardwaj,Center,87,36,2,10,2,44,21.48,69.86,Draw,14,14,0,6.56,True,2
M302,2024-04-16,Cricket,Mumbai Warriors,Kolkata Kings,Badal Yohannan,Wicket-Keeper,44,60,0,2,3,60,8.49,83.57,Draw,82,6,76,4.04,False,2
M303,2023-11-28,Football,Mumbai Warriors,Chennai Chargers,Ivan Madan,Midfielder,44,13,5,5,5,92,7.1,77.76,Win,229,167,62,7.7,False,1
M304,2025-02-21,Football,Mumbai Warriors,Kolkata Kings,Rasha Vasa,Forward,44,74,0,6,2,54,8.69,52.46,Draw,17,1,16,9.22,False,2
M305,2024-05-16,Cricket,Delhi Titans,Kolkata Kings,Mishti Sidhu,All-Rounder,77,75,0,9,5,22,24.05,78.79,Loss,48,16,32,1.03,True,2
M306,2024-07-13,Football,Kolkata Kings,Mumbai Warriors,Adira Venkataraman,Midfielder,60,21,4,8,7,31,7.71,66.59,Loss,230,86,144,8.46,False,0
M307,2025-03-29,Football,Mumbai Warriors,Delhi Titans,Elakshi Basu,Midfielder,68,79,2,3,1,92,17.27,76.65,Win,29,14,15,7.46,True,2
M308,2025-01-07,Cricket,Delhi Titans,Kolkata Kings,Shaan Gaba,Wicket-Keeper,42,74,0,1,0,21,19.41,59.88,Draw,143,77,66,2.31,False,2
M309,2024-07-12,Cricket,Mumbai Warriors,Kolkata Kings,Mehul Jani,Batsman,51,28,0,8,8,64,16.91,99.83,Loss,35,25,10,9.95,False,2
M310,2024-07-24,Cricket,Kolkata Kings,Chennai Chargers,Kabir Saini,All-Rounder,55,38,0,10,1,96,21.23,91.08,Loss,114,91,23,6.72,False,2
M311,2025-05-10,Basketball,Kolkata Kings,Chennai Chargers,Dishani Ratti,Forward,56,8,4,3,1,98,16.77,83.19,Draw,162,20,142,4.49,True,0
M312,2024-07-07,Football,Kolkata Kings,Delhi Titans,Fateh Venkataraman,Defender,56,5,3,7,10,25,17.15,79.43,Win,173,152,21,2.93,True,1
M313,2023-07-08,Basketball,Chennai Chargers,Delhi Titans,Miraan Aurora,Guard,90,49,5,6,1,1,10.1,74.78,Loss,64,31,33,1.34,False,2
M314,2024-12-31,Football,Chennai Chargers,Mumbai Warriors,Kanav Zachariah,Midfielder,79,78,0,2,10,8,12.6,87.17,Loss,66,47,19,3.17,False,2
M315,2023-06-22,Cricket,Mumbai Warriors,Chennai Chargers,Onkar Chand,Bowler,90,36,0,5,8,60,7.17,68.0,Draw,237,163,74,7.46,True,1
M316,2025-01-08,Hockey,Mumbai Warriors,Delhi Titans,Pari Buch,Defender,88,60,0,6,9,36,22.4,63.98,Draw,61,9,52,2.55,False,2
M317,2024-02-28,Basketball,Chennai Chargers,Kolkata Kings,Riya Varma,Forward,80,96,3,1,6,78,11.08,57.31,Win,67,29,38,6.74,True,2
M318,2024-02-13,Football,Kolkata Kings,Mumbai Warriors,Prisha Shukla,Forward,65,20,3,6,3,52,18.24,53.83,Win,134,14,120,2.07,False,0
M319,2024-06-15,Football,Kolkata Kings,Chennai Chargers,Saira Bali,Midfielder,33,3,2,1,2,18,19.59,68.21,Draw,261,113,148,3.13,False,0
M320,2024-07-07,Cricket,Chennai Chargers,Mumbai Warriors,Alia Buch,Wicket-Keeper,67,20,0,8,4,83,10.92,89.72,Win,141,53,88,5.33,True,2
M321,2024-06-28,Hockey,Mumbai Warriors,Kolkata Kings,Oorja Dada,Midfielder,58,63,0,8,4,62,10.99,94.8,Loss,193,131,62,1.09,False,1
M322,2024-10-20,Cricket,Delhi Titans,Mumbai Warriors,Divij Chandran,Wicket-Keeper,87,92,0,1,0,8,9.29,61.16,Loss,174,97,77,2.68,True,2
M323,2024-09-23,Basketball,Mumbai Warriors,Chennai Chargers,Mannat Koshy,Center,37,44,5,8,8,0,6.78,72.64,Draw,271,236,35,1.3,False,1
M324,2024-12-10,Cricket,Delhi Titans,Mumbai Warriors,Piya Jhaveri,All-Rounder,61,47,0,2,5,83,13.75,69.38,Draw,189,68,121,8.23,True,0
M325,2024-01-11,Football,Delhi Titans,Mumbai Warriors,Riaan Venkatesh,Forward,35,63,4,5,5,39,5.89,54.29,Win,72,0,72,6.43,False,2
